* FASER$\nu$2 $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}$'
   IndexDataset = 139
   Reaction = 'CC nup'

   NData = 145
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_14/nu_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor
  0        0.013910    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.018570        7.400000    3.257617e-01        5.159694        5.807810
  1        0.018940       46.600000    3.636637e-01        1.780941       21.517269
  1        0.019500      127.900000    3.484978e-01       24.815519        5.092005
  0        0.019110     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.019110    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.025400        7.700000    2.802851e-01        5.126663       10.199828
  1        0.025920       52.400000    3.103130e-01        1.516060       17.791634
  1        0.026530      144.300000    2.973035e-01       10.172982        5.939472
  0        0.026255     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.026255    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.034570        8.400000    2.123733e-01        6.553845       17.713393
  1        0.035480       57.800000    2.252683e-01        1.458403       11.746680
  1        0.036210      169.000000    2.107657e-01        5.186548        9.287554
  0        0.036070     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.036070    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.045220        9.300000    1.257187e-01       15.936079       24.102269
  1        0.048500       62.800000    1.174898e-01        1.613284        4.684824
  1        0.049550      205.500000    1.090184e-01        3.337411       11.911870
  0        0.049555     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.049555    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.068080        7.000000    0.000000e+00        0.000000        0.000000
  1        0.066290       66.000000    1.011812e-01        1.477192        2.866266
  1        0.067850      259.900000    9.107517e-02        2.033958       12.874074
  0        0.068080     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.068080    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.093530        7.000000    0.000000e+00        0.000000        0.000000
  1        0.090920       67.500000    7.633083e-02        1.387075        3.561779
  1        0.092960      343.700000    6.578093e-02        1.449776       11.627705
  1        0.105040     1031.000000    4.226686e-02      777.401813       24.169184
  0        0.093530    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.128500        7.000000    0.000000e+00        0.000000        0.000000
  1        0.124770       69.400000    4.031809e-02        1.556724        5.181008
  1        0.127340      452.900000    3.134729e-02        1.339900        7.312301
  1        0.135710     1102.300000    2.359391e-02       66.900296       11.091120
  0        0.128500    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.176540        7.000000    0.000000e+00        0.000000        0.000000
  1        0.171220       71.800000    3.045790e-02        1.682894        9.380470
  1        0.174030      559.600000    2.431644e-02        1.158702        1.204556
  1        0.181280     1195.500000    1.941780e-02       19.346039       22.837002
  0        0.176540    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.242530        7.000000    0.000000e+00        0.000000        0.000000
  1        0.234370       75.900000    2.250609e-02        1.908284       16.096716
  1        0.237210      632.700000    1.742609e-02        0.978758        2.847548
  1        0.245010     1328.700000    1.351761e-02        8.540929       25.764479
  0        0.242530    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.333190        7.000000    0.000000e+00        0.000000        0.000000
  1        0.319270       81.900000    1.147625e-02        2.935699       27.298593
  1        0.324150      659.200000    8.158306e-03        0.984438        1.695033
  1        0.332420     1557.900000    5.556483e-03        5.510342       21.305093
  0        0.333190    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.457745        7.000000    0.000000e+00        0.000000        0.000000
  1        0.424030       90.600000    5.489086e-03        6.977610       57.634041
  1        0.444900      663.900000    3.812414e-03        1.019884        3.571480
  1        0.453940     1936.800000    2.467175e-03        3.565930       13.718778
  0        0.457745    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.628865        7.000000    0.000000e+00        0.000000        0.000000
  0        0.628865       55.000000    0.000000e+00        0.000000        0.000000
  1        0.610400      673.400000    2.672391e-03        0.985099        6.960712
  1        0.622090     2502.200000    1.507648e-03        2.251525        7.926782
  0        0.628865    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.863950        7.000000    0.000000e+00        0.000000        0.000000
  0        0.863950       55.000000    0.000000e+00        0.000000        0.000000
  1        0.837720      688.500000    1.110964e-03        1.328937       11.462641
  1        0.853930     3304.700000    5.364139e-04        2.131508        3.188087
  0        0.863950    55000.000000    0.000000e+00        0.000000        0.000000
