* FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 141
   Reaction = 'CC nup'

   NData = 44
   NColumn = 9
   ColumnType = 'Flag',2*'Bin','Sigma',5*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const','flux'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 5*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const                    flux
  1              0.04950927                35.20769       0.400873338409241       0.625550333261984              0.03666315                 1.34303                1.942465        5.74810853214874
  1              0.05015155                149.6599       0.293029525194913        1.61815319170998               0.1263005                1.066225                1.242785        5.74810853214874
  1              0.06761975                39.93182       0.274000944285411       0.572069915372801                0.041133                0.668005                  2.4397        5.74810853214874
  1              0.06860058                 164.961       0.196259173348148        1.10373009215347                0.061951                 0.67878                 0.64565        5.74810853214874
  1              0.09268591                45.99114       0.186740032575885        0.54666592154997               0.0258086                 1.32469                2.856465        5.74810853214874
  1              0.09375902                182.3917       0.133583129057404       0.807949051704217              0.04714605                 1.34686                0.903515        5.74810853214874
  1               0.1271235                52.43653       0.117605643582135       0.538277128642386              0.02541385                 3.59044                 3.72111        5.74810853214874
  1               0.1285739                201.4747      0.0836494395638171       0.625715159362152               0.0199639                3.097225                 1.47598        5.74810853214874
  1                0.174497                59.96484       0.082013016603232       0.561419954070173              0.01431035                 5.68225                4.532575        5.74810853214874
  1               0.1765746                220.0716      0.0494833562024039       0.515301631372095               0.0209497                 5.18275                2.099755        5.74810853214874
  1               0.1830539                1151.878      0.0289083611369542        5.50978886173555               0.2603015                 5.79755                 12.5739        5.74810853214874
  1               0.2385765                68.59775      0.0419617289385519        0.64464688223091              0.02916755                 7.54965                   5.527        5.74810853214874
  1               0.2420466                238.6949      0.0282286722716419       0.464358858803818              0.01486785                 7.02015                 2.54295        5.74810853214874
  1               0.2473268                1220.235      0.0132681610132645        3.04985959171373               0.0944145                 6.93395                 6.12695        5.74810853214874
  1               0.3234643                78.53559      0.0285063086825433       0.876792954413716              0.02513385                 8.75525                  7.0263        5.74810853214874
  1               0.3304386                254.8001      0.0164796666784687       0.459984850440416              0.02792695                 7.70665                3.008085        5.74810853214874
  1               0.3364035                1277.508     0.00686683237308572        2.14150779423102                0.079943                 6.44365                  1.6306        5.74810853214874
  1               0.4250884                89.48988       0.012090595171649        1.73142710676957               0.0937885                 6.91665                  7.8283        5.74810853214874
  1               0.4457548                273.4909     0.00637128058090668       0.541076868757901              0.01563815                3.580335                2.695785        5.74810853214874
  1               0.4506691                1332.232     0.00241619902418648        1.95354377105662               0.1365215                1.444765                 3.50294        5.74810853214874
  1                0.598373                304.7568     0.00158840177280901       0.917235049095286              0.03232995                 21.9999                  8.4535        5.74810853214874
  1               0.6076142                1404.529    0.000577575716028306        2.65560476449058                0.104598                 32.5048                 6.64315        5.74810853214874
