* FASER$\nu$2 charm $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 charm $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 142
   Reaction = 'CC nup'

   NData = 40
   NColumn = 9
   ColumnType = 'Flag',2*'Bin','Sigma',5*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const','flux'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nochargediscrimination-a1/nu_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nochargediscrimination-a1/nub_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 5*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 charm #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const                    flux
  1               0.0500664                 151.468      0.0846539363965895        3.16769586770623               0.0420944                 1.84161                1.334175        5.74810853214874
  1              0.06729034                43.57782      0.0557208212028555        1.30155270554159                0.024091                2.668785                  2.7626        5.74810853214874
  1              0.06833304                168.4193      0.0465558733960674          2.346397341025               0.0505465                 1.97832                1.195695        5.74810853214874
  1              0.09206443                49.45351      0.0309944714741736        1.34097466029955               0.0222328                3.704175                3.137625        5.74810853214874
  1              0.09324682                189.6843      0.0259297264771985        1.86977957242995               0.0314498                  3.0114                 1.77782        5.74810853214874
  1               0.1262252                55.44017      0.0168478789011128        1.44084850437589               0.0218123                  5.3717                 3.81011        5.74810853214874
  1               0.1277418                214.8837      0.0141558855199479        1.57974150247599              0.03112625                4.293785                2.270435        5.74810853214874
  1               0.1732662                61.97094      0.0077991799379747        1.65692317068885              0.02673485                 6.55855                4.084825        5.74810853214874
  1               0.1752363                242.4296     0.00658423554284505         1.4383270483657                0.014641                  5.2547                 2.59518        5.74810853214874
  1               0.2364352                 69.4095     0.00378503297701653        2.14385732525764                0.055141                 6.57165                3.737715        5.74810853214874
  1                0.239602                272.6704     0.00260369021871282        1.47313230366991               0.0131575                4.930785                2.108345        5.74810853214874
  1               0.2452327                1238.509     0.00199847693890487        9.55767790262172               0.0947665                  5.0554                4.490855        5.74810853214874
  1                 0.31831                78.41507      0.0012313315218398        3.31900399652782              0.03667655                 5.22845                4.467725        5.74810853214874
  1                0.324684                294.8834    0.000939267693009546        1.68725775186902               0.0227063                 3.14262                 1.95327        5.74810853214874
  1                0.331696                1313.854    0.000571564254014391        7.61673559772188               0.0740765                 1.79443                1.990985        5.74810853214874
  1               0.4186281                89.08226    0.000604530055181956          7.095421374972                0.153073                 3.56365                 6.65245        5.74810853214874
  1               0.4329117                311.9929    0.000363530271925267        2.13612160985027              0.02531195                 3.55465                 4.02585        5.74810853214874
  1               0.4336896                1392.938      0.0002341630850446        7.29366146270828               0.1509255                3.907835                 4.65479        5.74810853214874
  1               0.6127189                343.0227    9.41336718010538e-05        3.65668540437617              0.04746305                 27.8632                  9.4823        5.74810853214874
